tweet,label,,,,,
"#smokingfetish live #camshows now at $URL$ #smokingcams #smoking #cigars #cigarfetish October $NUMBER$,… $URL$",0,,,,,
$NUMBER$ $URL$ aruna sheilds porn tube htm Indian smoking cigareets hardcore $NUMBER$gp upscript milf co… $URL$,0,,,,,
$NUMBER$ smoking porn pics gia paloma free porn forum bangladeshi call girl nude picture transgender girls $URL$,0,,,,,
$RESERVED$ $MENTION$: $URL$ Vape Fetish Strip Tease Video and Photos #charliee #charlieerose #charlieer #sexy #hot #dance…,0,,,,,
$RESERVED$ $MENTION$: **NEW CLIP**#Redlips #Lipstickfetish #Smoke #Vape Tease.. Go buy now $MENTION$ $URL$ $URL$,0,,,,,
$RESERVED$ $MENTION$: Ava Posh Totty #SMOKING #clips4sale $URL$ via $MENTION$ $MENTION$ $URL$,0,,,,,
"$RESERVED$ $MENTION$: I just added a new video! ""Goddess Fay's Ashtray"" to $MENTION$! Check it out: $URL$ #amateurporn https:/…",0,,,,,
$RESERVED$ $MENTION$: Just sold a #clip! My Ashtray POV #FemdomPOV Get yours on #iWantClips! $URL$ $URL$,0,,,,,
$RESERVED$ $MENTION$: Milfy Smoking sexy and sultry $URL$ #SMOKING #Clips4Sale $URL$,0,,,,,
$RESERVED$ $MENTION$: Oops #hotwife #upskirt #office #atwork #dm #chat #feelingsexy #classy #slutty #smoking #smokinggirl #thong #panties #n…,0,,,,,
$RESERVED$ $MENTION$: School girls Lauren and $MENTION$ smoking - #smokingfetish #naughty $MENTION$ $URL$ $URL$,0,,,,,
$RESERVED$ $MENTION$: Smoking fetish? You know you want to be my personal ash tray😂 #locktober #cashcow #paypig #findom #femdom #paypiggiesw…,0,,,,,
$RESERVED$ $MENTION$: 🔥 Smoking Hot Brunette!! 🔥 ▶️$URL$ ▶️$URL$ swingers.worldclassbabes.comm 🍒…,0,,,,,
$RESERVED$ $MENTION$: 🔥SMOKING HOT - LILY ALEXANDER🔥 Youthful busty blonde bombshell available today - Private Incall $NUMBER$ min from CBD #naught…,0,,,,,
$RESERVED$ $MENTION$: 🔥Smoking Hot Cam Models!!🔥 🎥》》LIVE NOW 》》🎥 $URL$ $URL$ $URL$,0,,,,,
$RESERVED$ $MENTION$: 🔥🔥🔥 $MENTION$ fucked my brains out last night and dumped a huge load in me. Watch the entire smoking HOT video on…,0,,,,,
Alpha smoking hunk dominates with poppers breath control $URL$ don\'t cum inside me porn girls… $URL$,0,,,,,
Big Hits &amp; Big Tits $URL$ #SMOKING via $MENTION$ $URL$,0,,,,,
Click here to watch it: $URL$ Smoking hot blonde bombshell can cure impotency in... $URL$,0,,,,,
Delectable blondes smoking a fat cock in kinky threesome $URL$ mainstream movies with cumshot… $URL$,0,,,,,
Demon-seed Slut's Bath Night $URL$ #SMOKING via $MENTION$ $URL$,0,,,,,
Have A Cigar $URL$ Socks off &amp; fap to #FootDomination #GayVideo w Richard Lennox #XXX #MaleFeet,0,,,,,
"I Love Smoking That Purp , My Cougar Bitch Made Her Squirt",0,,,,,
Lovesome teenie gapes spread pussy and loses virginity $URL$ smoking girls porno videos zara h… $URL$,0,,,,,
Smoking Blowjob $URL$ #Gay fantasy from the master - join now and lets get freaky #Kink #Porn,0,,,,,
Smoking Blowjob $URL$ Underground fetishes - subscribe &amp; save and lets get freaky,0,,,,,
cum fuck teen high functioning aspergers adults boys smoking porn empire adult dvd amateur hot pics women $URL$,0,,,,,
girls having sex with girls porn free sex videos online free girl smoking weed porn tube starfire and $URL$,0,,,,,
pics old womens hairy pussy upskirt naked girls smoking cigarettes naked vieos pornos small small girls $URL$,0,,,,,
video lick my abs trisha nude photos nude photos of jordana brewster porn theme smoking danger about $URL$,0,,,,,
down cock smoking blowjobs $NUMBER$ cute swimwear girls free lesbian sexy videos eating eachother out tutorial $URL$,0,,,,,
"🔥🔥🔥 Smoking HOT $MENTION$ &amp; $MENTION$ ""Schoolgirl Alexis' #Anal/DP Foursome"" w/ $MENTION$ &amp;… $URL$",0,,,,,
"😘 Belle and Sara Kay smoking, anal cum swap ❤ $URL$",0,,,,,
$RESERVED$ $MENTION$: #hottie on the #pottie #smoking in #fishnets $URL$,0,,,,,
$RESERVED$ $MENTION$: Fetish Sessions Tattoo.Piercings.Scars Vape/Smoke💨 Feet.Ass.Nails.Tits.Lips💋 Milf.Native Spit.JOI.CEI DMs Open Tribute…,0,,,,,
$RESERVED$ $MENTION$: How goddess Chills out smoking other peoples money .. #paypig #findom #femdom $URL$,0,,,,,
$RESERVED$ $MENTION$: Sister $MENTION$ caught sexy schoolgirl $MENTION$ smoking in the bathroom. $URL$ #thong #spanki…,0,,,,,
$RESERVED$ $MENTION$: Smoking Suck &amp; Fuck by Alliex $URL$ Find it on #ManyVids! $URL$,0,,,,,
$RESERVED$ $MENTION$: Smoking ass hole enjoys anal sex and in her pussy fucked. $URL$,0,,,,,
$RESERVED$ $MENTION$: Smoky blowjob #publicflashing #milf #pawg #publicnudity #blowjob #smoking #smokingfetish $URL$,0,,,,,
"$RESERVED$ $MENTION$: That look that says, ""there's a cock in my ass!"" $URL$ #strapon #smoking #stockings #MistressMenaLi $MENTION$…",0,,,,,
$RESERVED$ $MENTION$: The most hardcore smoking challenge ~ Sweet Maria #sexysmoker #FetishModel #extreme #smokingfetish $MENTION$ Get it h…,0,,,,,
$RESERVED$ $MENTION$: This smoking #hotbabe’s name was Isabelle and she was $NUMBER$ years old; prime MILF age for sex with strange younger men. - Mee…,0,,,,,
$RESERVED$ $MENTION$: Will it be the smoke or the tits that now take you down #smokingfetish #smoking #humanastr $MENTION$ $URL$,0,,,,,
Massage and licks #footfetish #footmassage #smoking #footworship #minniemanga Starring: Lady Anette $MENTION$… $URL$,0,,,,,
Mommies Good Little Ashtray - Featuring Janira Wolfe - HD-MP4 $URL$ #HUMANASHTRAY via $MENTION$,0,,,,,
Scarlett Rose #hairy pictures $URL$ Smoking hot UK redhead Scarlett Rose shares her very wholesome good looks and sexy re,0,,,,,
School girls Lauren and $MENTION$ smoking - #smokingfetish #naughty $MENTION$ $URL$ $URL$,0,,,,,
Smoking Squirt with Sara and Monica Do you like smoke? Do you like squirt? Do yo... $URL$,0,,,,,
Skip smoking dick,0,,,,,
Smoking On Purple (ft. Webbie) - Boosie Badazz :: $URL$,0,,,,,
Smoking exotic &amp; wearing designer.,0,,,,,
Smoking gun.,0,,,,,
Smoking gun: material evidence of intentional perjury by Kavanaugh. $URL$,0,,,,,
Smoking high grade dick saying these were throwaways. Like hoooooowww?!,0,,,,,
Smoking hot girl takes herself on a date after being stood up (6 Photos) $URL$,0,,,,,
Smoking on a Low Low 💨💨 New Music still cooking || ⚔ #runtown #soundgod #afrobeats #unleash #runtownaddict $URL$,0,,,,,
Smoking ribs tomorrow recipes and directions appreciated $URL$ #Skol #Vikings #NFL $URL$,0,,,,,
"So gutted I had to sell my tickets to Tobacco Docks today, bet the car park is going offffff #peak",0,,,,,
Someone just sent me a birthday text in September! Lmao The Igbo that one is smoking has to heavenly because I am not understanding at all.,0,,,,,
Suge Knight son smoking dicks,0,,,,,
"That’s a wrap! #RelativityFest $NUMBER$ is in the books, but check out this roll-up the coolest content coming out of t… $URL$",0,,,,,
The Blues Magoos - Tobacco Road $URL$ #livingsexy #nowplaying $URL$,0,,,,,
The Senate Found A Smoking Gun That Proved Kavanaugh's Accuser Lied Under Oath $URL$,0,,,,,
The Smoking Gun Linking The Trump Dossier To Hillary Clinton And Obama $URL$,0,,,,,
There’s nothing more terrifying than a rock smoking your windshield when you’re rolling down the highway.,0,,,,,
$MENTION$ Why type of marijuana you smoking this early?,-1,,,,,
I just wanna know who smoking that mf gas in my apartment building 😂,-1,,,,,
If there isn’t crack in Chipotle... there $NUMBER$% is nicotine.,-1,,,,,
Loud what we smoking lil dope we don’t match that ! 😎,-1,,,,,
$RESERVED$ $MENTION$: Have an opinion on Ontario's approach to smoking pot in public? Take part in our #marijuanafiles poll! $URL$,-1,,,,,
$RESERVED$ $MENTION$: There is so much we don’t &amp; will never know about Obama. He admitted using cocaine &amp; smoking pot. So why do Democrats…,-1,,,,,
$RESERVED$ $MENTION$: Things that make you go hmm.... Obama admits to smoking weed and doing coke and that's cool. Kavanagh admits to drinki…,-1,,,,,
"$RESERVED$ $MENTION$: Young Thug really said ""My weed loud you smoking libraries"" creativity knows no bounds",-1,,,,,
"Obama admitted to snorting cocaine and smoking pot in college, but a guy drinking beer in college, ahhh hell no we… $URL$",-1,,,,,
"So smoking weed can make a white woman a better mom, but can't make a black man a better dad apparently 🤔",-1,,,,,
The other day I caught my stepdad smoking weed in the garage and he quick tried to hide it so I wouldn't rat him ou… $URL$,-1,,,,,
These niggas DRY smoking lay ups,-1,,,,,
In Barack Obama's book he admitted to smoking pot snorting cocaine and doing other drugs oh and drinking beer. On t… $URL$,-1,,,,,
$RESERVED$ $MENTION$: When someone tells me to stop smoking weed $URL$,-1,,,,,
$RESERVED$ $MENTION$: When the Village people hear that the guy they want to run mad is now smoking weed 😁😁😁 $URL$,-1,,,,,
$MENTION$ We never heard a peep from Obama's pot smoking college friends,-1,,,,,
oh no I thought smoking weed in the mornings made me catch feelings but I’m crying again and completely sober becau… $URL$,-1,,,,,
people that burp while smoking a blunt weird af like dude it’s still just breathing,-1,,,,,
y'all really need to stop saying shit to me about smoking cigs when yalls parents were meth heads your whole life lmfaoooo BYE,-1,,,,,
$RESERVED$ $MENTION$: $MENTION$ So you smoking opion on the way to school?,-1,,,,,
How many blunts are you smoking in a session alone ?,-1,,,,,
I just thought of something. There's a lot of pictures of Obama smoking weed when he was in college but I haven't s… $URL$,-1,,,,,
"Just like nicotine, heroin",-1,,,,,
"Lately I'm smoking my shit all alone, I ain't been wanting to pick up the phone, too much confusion will fuck up y… $URL$",-1,,,,,
You ever have that one cough when you’re smoking and you’re like yh..I’m high now 😂,-1,,,,,
$MENTION$ Lmao exactly whoever wrote that story was smoking the strongest herb back then,-1,,,,,
$MENTION$ My roomates ashtray i was using it to dump my bongs ashes.,-1,,,,,
Y’all 😔 I’m smoking my last blunt 😩🤦🏽‍♂️,-1,,,,,
"just like nicotine, heroin, morphine",-1,,,,,
"#hfxGOV Ontario is allowing anyone to smoke cigarettes, vape or cannabis anywhere, no additional bylaws. Same wit… $URL$",-1,,,,,
$100 fine for public pot smoking starts Oct. $NUMBER$ $URL$,-1,,,,,
$MENTION$ Boi smoking that k2,-1,,,,,
$MENTION$ I just pictured someone smoking weed and blowing it on that lmao,-1,,,,,
"$RESERVED$ $MENTION$: $NUMBER$. Always have munchies on ground before you start smoking, the hunger from Marijuana intake is always unreal. $NUMBER$. Don't f…",-1,,,,,
"$RESERVED$ $MENTION$: $NUMBER$. Bragged about smoking reefer drinking beer, and enthusiastically doing drugs in high school. $NUMBER$. Accused of having…",-1,,,,,
$RESERVED$ $MENTION$: After smoking oshogbo Weed 😂😂 $URL$,-1,,,,,
$RESERVED$ $MENTION$: Listen so. I spent a lot of my senior year of college drinking multiple days a week and smoking weed every single day.…,-1,,,,,
$RESERVED$ $MENTION$: Sav n I bleached our hair so we deadass look like the Stan twins smoking a wood rn HAHAHAHA,-1,,,,,
"$MENTION$ Is you high, I forgot you be smoking.",-1,,,,,
$RESERVED$ $MENTION$: SIZE XL!!! ONLY $NUMBER$ made!!! Shinobi Ninja $NUMBER$ Year Anniversary Ninja Smoking A Joint Shirt $URL$ #shinobin…,-1,,,,,
"And before everyone knew it, they were smoking legal marijuana in a police state resembling the Wild West.",-1,,,,,
"If you still think Mahomes is overrated, I wanna know what kinda high tech weed you’re smoking #MondayNightFootball",-1,,,,,
"You too can learn about: Podcast: What Are You Smoking? Ep $NUMBER$, Brandywine, Presidential Kush &amp; Infused Apple Cider,… $URL$",-1,,,,,
$MENTION$ What kind of weed you was smoking when you made “hold you down”,-1,,,,,
"$MENTION$ Wouldn't it be nice if we could all sit around smoking pot, boozing it up, and partying without a c… $URL$",-1,,,,,
$MENTION$ Yes after smoking a pound $URL$,-1,,,,,
"$MENTION$ anyone that sees me smoking bowls on my lunch, mind your business",-1,,,,,
$MENTION$ car full of drugs while I’m smoking &amp; driving in the dirty souf,-1,,,,,
$MENTION$ listening to music smoking my wood wyd,-1,,,,,
$MENTION$ nvm i read that wrongly.....alsl please stop smoking weed,-1,,,,,
$MENTION$ u read my mind bruh!!!! i also hate when ppl send me snaps of them smoking a poorly rolled wood or dutc… $URL$,-1,,,,,
$MENTION$ which new special? he definitely attacked them in Triggered right next to a massive rant about smoking a huge blunt.,-1,,,,,
$MENTION$ “...stunningly qualified”????? WHAT CRACK ARE YOU SMOKING????,-1,,,,,
$NUMBER$ Cannabis 'causes brain damage'. Experiments on monkeys in America reveal how smoking cannabis can cause brain… $URL$,-1,,,,,
"$RESERVED$ $MENTION$: ""Hydrology9 offers something completely new and different in the vape market."" -Forbes . . . #Indica #DryHerb #Herb #Fl…",-1,,,,,
"$RESERVED$ $MENTION$: ""Ridin' by myself smoking weed by the acre. Holly Grove gator, ain't nobody greater. Leave you with some bullet holes…",-1,,,,,
"$RESERVED$ $MENTION$: #MyFirstTime of smoking weed was in school, I called my mom by $NUMBER$am and apologized for being a bad child and asked her to pr…",-1,,,,,
"$RESERVED$ $MENTION$: #MyFirstTime smoking weed with my friend,we were looking for my head inside the gutter $URL$",-1,,,,,
"$RESERVED$ $MENTION$: $200m?? We smoking crack all year, the whole team, it’s a movement, if you ain’t smoking crack with me don’t ask me for…",-1,,,,,
"$RESERVED$ $MENTION$: $MENTION$ $MENTION$ Whose selling you that dope you're smoking., $URL$",-1,,,,,
$RESERVED$ $MENTION$: $MENTION$ HOW!? CRACK!? IS IT CRACK HE’S SMOKING!? $URL$,-1,,,,,
"$RESERVED$ $MENTION$: $MENTION$ Just imagine, before twitter we would have had no idea what complete crack smoking a-holes so many of t…",-1,,,,,
"$RESERVED$ $MENTION$: $MENTION$ Kavanaugh drank and that disqualifies him, but $MENTION$ smoking pot in college qualifies him to be pres…",-1,,,,,
$RESERVED$ $MENTION$: $MENTION$ Ok. Let’s start then. Obama smoking pot (got to the highest office of the Land) $NUMBER$/ $URL$,-1,,,,,
"$RESERVED$ $MENTION$: $MENTION$ Wait a freaking minute! Obama smoking pot, taking cocaine which to my knowledge is illegal, as well as alcohol i…",-1,,,,,
"$RESERVED$ $MENTION$: $MENTION$ hoe you’re smoking crack if you think getting a $1,200 stroller is absolutely necessary especially when that shi…",-1,,,,,
$RESERVED$ $MENTION$: $MENTION$ is it crack? is that what u smoking ? $URL$,-1,,,,,
$RESERVED$ $MENTION$: $MENTION$ 🤣🤣🤣bitch I was detoxing. Wasn’t smoking weed at the time.,-1,,,,,
"$RESERVED$ $MENTION$: Forget marijuana stocks — put your money in booze, nicotine and caffeine instead, says Michael Brush $URL$",-1,,,,,
$RESERVED$ $MENTION$: Great herb 🍁♥ if you like smoking pot 💯 #legalizacion #weed #alcohol #weeds #smoke #weed_canada #marijuana #cannabis #smok…,-1,,,,,
$RESERVED$ $MENTION$: Hoes sitting in every nigga studio session smoking Dey backwoods Bein Lil Groupies Den Want A Real Nigga To Love em... Sh…,-1,,,,,
$RESERVED$ $MENTION$: I MAY NOT BE SMOKING HOT BUT IM DEFINITELY SMOKING POT,-1,,,,,
$RESERVED$ $MENTION$: I ain’t addicted but I really really like smoking cannabis,-1,,,,,
$RESERVED$ $MENTION$: I am goin thru some shit rn but I am just smoking a lot of weed and it seems to be helping so I’ll be ok,-1,,,,,
$RESERVED$ $MENTION$: Smoking blunts daily is a rich person activity lol stop doing It if you can’t afford It,-1,,,,,
"$RESERVED$ $MENTION$: Smoking gun ! This just in Kavanaugh pic using illegal drugs in college surfaces, showing his unfitness for high office h…",-1,,,,,
"$RESERVED$ $MENTION$: Smoking pot and using cocaine, both felonies at the time. Kavanaugh enjoyed a few brewskis. $URL$",-1,,,,,
$RESERVED$ $MENTION$: Smoking weed is part of foreplay😏,-1,,,,,
$RESERVED$ $MENTION$: Smoking weed it really numbs the pain it’s like it was never there.,-1,,,,,
$RESERVED$ $MENTION$: Smoking weed won't solve your problems. But it sure does help you realize that your problems really aren't that big of…,-1,,,,,
"$RESERVED$ $MENTION$: Smoking weed, minding my fucking business.",-1,,,,,
$RESERVED$ $MENTION$: Stop smoking weed. $URL$,-1,,,,,
$RESERVED$ $MENTION$: Study after study has found that marijuana is less harmful than alcohol and tobacco.,-1,,,,,
"$RESERVED$ $MENTION$: The best CBD #vape oils, vapeadditives, vape refills, flavored and unflavored CBD vapor liquids, are all in one place. #C…",-1,,,,,
"$RESERVED$ $MENTION$: There are lots of men living life, drinking most expensive alcohol and smoking most expensive crack and not posting stuff. D…",-1,,,,,
$RESERVED$ $MENTION$: This girl in my class kept complaining about getting migraines so I suggested smoking weed and I swear she was about to…,-1,,,,,
$RESERVED$ $MENTION$: This weather smoking a blunt outside listening to music and watching the moon &gt;&gt;&gt;&gt;&gt;,-1,,,,,
$RESERVED$ $MENTION$: This women needs to stop smoking pot before she goes on an interview $URL$,-1,,,,,
$RESERVED$ $MENTION$: Tonight I’m smoking this blunt for all the Mexican parents that absolutely hate weed,-1,,,,,
$RESERVED$ $MENTION$: Weed Is Da New Cigarette,-1,,,,,
$RESERVED$ $MENTION$: Well it was nice hanging out with you and smoking weed I’m gonna go home and smoke weed alone now,-1,,,,,
$RESERVED$ $MENTION$: When cigarette smokers complain about weed smell ...... lmaoooo the audacity! The nerve!,-1,,,,,
$RESERVED$ $MENTION$: When will you be charged for driving after smoking pot? ‘It depends on a case-by-case basis:’ Minister $URL$,-1,,,,,
$RESERVED$ $MENTION$: When you purchase Kemp Premium Smoking Filters for your retail location you're getting a very attractive $NUMBER$% ROI Contact k…,-1,,,,,
$RESERVED$ $MENTION$: When you're high af but you know you're gonna keep smoking. $URL$,-1,,,,,
$RESERVED$ $MENTION$: Why does Jonathan Quick look like he spent the summer smoking meth and eating street tacos in Venice Beach? #LAKings h…,-1,,,,,
$RESERVED$ $MENTION$: ain’t nothing better than cruising and smoking a blunt just being away from everybody,-1,,,,,
$RESERVED$ $MENTION$: all this weed yall smoking taking a toll on yall appearance,-1,,,,,
Man im smoking this blunt listening too Bobby Womack $NUMBER$th street an my uncle said everytime he hear that song he w… $URL$,-1,,,,,
Maybe I’m smoking crack or whatever but am I the only one who doesn’t want a “hood nigga”?🤷🏻‍♀️,-1,,,,,
"Me &amp; Nique said we are slowing down on smoking, then quitting in January .... but today's vibe has me needing a few blunts...",-1,,,,,
Mobbin in da Bentley smoking moonrocks.,-1,,,,,
Mobbing in the Bentley smoking moon rock,-1,,,,,
My friends smoking weed $URL$,-1,,,,,
My homies smoking weed when i was passing by i had to be like them Me : $URL$,-1,,,,,
My mom said I need to stop smoking so much weed cuz I said I don’t like when people yell at me,-1,,,,,
"New post for #Stoptober : Herbs, #CBD, CBT and Tobacco. Try some gentle alternatives to going cold turkey -… $URL$",-1,,,,,
Niggas are deadass smoking weed right on the block... I know that's the fuck right!! Buss jugs I will hold you down… $URL$,-1,,,,,
"Nothing like being out under the stars✨, smoking a nice bowl 🔥&amp; letting yourself free of all things in your mind💆🏻‍♂️!",-1,,,,,
"O | #Mental : Smoking pot puts youth at higher risk of psychosis, experts say - But, in fact, there is an… $URL$",-1,,,,,
"Obama.. "" I spent the last two years in high school in daze...doing drugs, smoking weed.....""",-1,,,,,
Ok :// this boy(my little bro) got me bent “why does it smell like cigarette” first of all boo it’s weed,-1,,,,,
On God RT $MENTION$: I aint working nowhere i gotta stop smoking weed or work weekends 😌,-1,,,,,
"Only smoking gas, no brakes no nigga",-1,,,,,
People Smoking Weed-Top $NUMBER$ Benefits Of Medical Marijuana $URL$,-1,,,,,
"Per usual, someone is smoking weed on the expo line. At least I'm on my way *home* from work?",-1,,,,,
"Pushed mom's car out of the garage, drove around all night with $NUMBER$ other people smoking weed, drinking beer and eati… $URL$",-1,,,,,
Quit Smoking Weed Now Have Nightmares - $URL$,-1,,,,,
Ridin in a Jetta smoking moon rocks 😂,-1,,,,,
Riding a bike on my way to work smoking a blunt and it’s Pay Day,-1,,,,,
She said she was an OG when it came to smoking Spice😂😂😂Then this shit happened 😑 $URL$,-1,,,,,
Showed my parents I can get good grades while smoking weed and they haven't said shit since 😎,-1,,,,,
Sitting in my car smoking a bowl in a sauna suit cause a bitch is trying to be SKINNY! Lol,-1,,,,,
Smoke Sesh: smoking two blunts $URL$,-1,,,,,
Smokin pot or potly smoking,-1,,,,,
Smoking Moon rocks shawty and I feel the ceiling,-1,,,,,
Smoking Weed &amp; Munchies $URL$ $URL$,-1,,,,,
"Smoking Weed In My Boxers , Mann I Be Vibed Up 😌",-1,,,,,
Smoking a blunt and cuddling with you sounds pretty good right now,-1,,,,,
Smoking a blunt by the bay in San Diego. $URL$,-1,,,,,
Smoking a blunt watching the sunrise &gt;,-1,,,,,
Smoking and growing cannabis will be prohibited in all City owned housing for new tenants #sttont… $URL$,-1,,,,,
Smoking bowls in my underwear in the backyard watching the rain high af 😂,-1,,,,,
"Smoking crack to lose weight? Y’all come up with some dumb shit. Go on then... go lose your mind, get anorexic and have a cradle face.",-1,,,,,
Smoking dope with the demons,-1,,,,,
Smoking hella weed I’m on that alcohol !,-1,,,,,
Smoking joints back to back with my roomates fam was so lit lol,-1,,,,,
"Smoking pot puts youth at higher risk of psychosis, experts say | The Star $URL$",-1,,,,,
Smoking thraxx lookin at the stars ✨,-1,,,,,
Smoking trees have the same effect on me😂,-1,,,,,
Smoking weed and writing music. #Vegas $URL$,-1,,,,,
Smoking weed bob Marley,-1,,,,,
Smoking weed gets old..Why is The Book of the Dead In Jason Goes to Hell?,-1,,,,,
Smoking weed is the only thing that keeps me from killing myself,-1,,,,,
Smoking weed on Seroquel is basically just telling your blood pressure to go fuck itself and as retaliation it make… $URL$,-1,,,,,
Smoking weed sometimes makes me think weird thoughts. Like being so far away from home is really lonely. I need ano… $URL$,-1,,,,,
Some Air Canada Staff Will Be Banned From Smoking Weed Even While Off-Duty $URL$ $URL$,-1,,,,,
Still been smoking weed or you cut that out too?,-1,,,,,
Stop smoking industrial cbd,-1,,,,,
Stopped smoking weed in February &amp; I see major changes.,-1,,,,,
The Rockies are celebrating by smoking blunts in the locker room,-1,,,,,
The best part about Cali is that everyone loves weed. Someone will see you smoking a blunt at the bus stop and they’ll be like “enjoy ☺️”.,-1,,,,,
The fact that there were girls smoking weed in the pit and giving $NUMBER$ fucks 😂😂 #MYTSanJose,-1,,,,,
"There is an increased risk of #psychosis among youth smoking #marijuana, particularly for those with a family histo… $URL$",-1,,,,,
Things That Help Stop Smoking Weed - $URL$,-1,,,,,
This dude posted on his sc story $NUMBER$ videos of him smoking a blunt and slowly shaking his head to Usher's Confessions… $URL$,-1,,,,,
This is why i hate smoking by myself. I’m high affffffffff,-1,,,,,
This nigga smoking crack,-1,,,,,
This remind me of when my friend asked what could she do to pass a drug test and I said “stop smoking”,-1,,,,,
"To my future kids, if I find weed in your room 😑😑😑 I'm smoking it😑 y'all can only grumble 🚶‍♂️🚶‍♂️🚶‍♂️",-1,,,,,
Today is a Scott's Tot. Life is smoking weed,-1,,,,,
Today's weather is perfect for smoking some blunts. 😊,-1,,,,,
Tonight my last night smoking 😔 till we meet again trees,-1,,,,,
Tracking Link for Landing Page - Chong's Choice CBD Oil and Vape Additive Bundle $URL$,-1,,,,,
Trent Been smoking a joint,-1,,,,,
Up smoking gas I think that zooted 🤦🏾‍♂️,-1,,,,,
"Vape pens are nice but me need a pax, weed oil too expensive.",-1,,,,,
Vaping Dry Herb? Here are $NUMBER$ Tips to Follow... $URL$ $URL$,-1,,,,,
"Weed, cigarettes, shisha, alcohol, any and everything you find in a club 🤢",-1,,,,,
When will you be charged for driving after smoking pot? ‘It depends on a case-by-case basis:’ Minister $URL$ #cdnpoli,-1,,,,,
When you smoking with ya nigga &amp; y’all both say”I’m high asf” 😭😍💀,-1,,,,,
Where all the fine ass weed smoking females at?! 👀 #RetweetThis,-1,,,,,
Who in their right mind thinks smoking weed while pregnant is anyway okay????,-1,,,,,
#Protesters #arrested for the possession and consumption of #marijuana in a public space after allegedly smoking ou… $URL$,-1,,,,,
$MENTION$ $MENTION$ #HAHAHAHAHAHA but Obama weed smoking all day in collage and doing blow when he could affo… $URL$,-1,,,,,
$MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ What on earth is wrong with smoking weed?,-1,,,,,
$MENTION$ $MENTION$ $MENTION$ Are you smoking crack today....It really is starting to show in your work.,-1,,,,,
$MENTION$ $MENTION$ $MENTION$ Because he is still smoking crack. $MENTION$,-1,,,,,
"$MENTION$ $MENTION$ $MENTION$ Imagine if this criminally-bent beer-guzzling pot smoking Thug ever, Go… $URL$",-1,,,,,
$MENTION$ $MENTION$ $MENTION$ Think he's using smoking illegal shit,-1,,,,,
"$MENTION$ $MENTION$ Amazing the liberals who loved drunk Ted Kennedy and pot smoking, cocaine using Obama...a… $URL$",-1,,,,,
$MENTION$ $MENTION$ Are ya smoking bong mate? When have I ever stated that? 😂,-1,,,,,
"$MENTION$ $MENTION$ Fact! You're a $NUMBER$rd grade actor, fact stop smoking meth! 😂😂😂😂😂",-1,,,,,
$MENTION$ $MENTION$ I didn't say all 😂 and yes if your like me and love smoking pot haha,-1,,,,,
$MENTION$ $MENTION$ I think it’s the stark contrast from Disney Princess to Dope Smoking Dirty Slut I find… $URL$,-1,,,,,
$MENTION$ $MENTION$ My lifetime of smoking weed led me to jump on Trump train in $NUMBER$. Jack Herer's book The E… $URL$,-1,,,,,
"$MENTION$ $MENTION$ Right? It’s literally the best rap album of the year, man is smoking crack.",-1,,,,,
$MENTION$ $MENTION$ She's smoking crack. $URL$,-1,,,,,
$MENTION$ $MENTION$ Someone should tell these kids that there is such a thing as smoking “too much” pot. #putdownthebong,-1,,,,,
$MENTION$ $MENTION$ Was only a guy smoking a spliff not a drug dealer of course he resisted I would have po… $URL$,-1,,,,,
$MENTION$ $MENTION$ What's wrong with pot? How many women have been beaten up by a man smoking too much pot? H… $URL$,-1,,,,,
$MENTION$ $MENTION$ has been smoking way too much of the $MENTION$ and $MENTION$ crack pipe.… $URL$,-1,,,,,
$MENTION$ $MENTION$ it’s so adorable but my favorite part is that she’s smoking a blunt while you’re wearing a dare shirt,-1,,,,,
$MENTION$ Are you smoking crack?,-1,,,,,
$MENTION$ Aye you in still in there smoking them incent sticks lmao. Ol spice smoking ass niggah,-1,,,,,
$MENTION$ Good O line? You are smoking too much dope. Very inconsistent.,-1,,,,,
"$MENTION$ I don't know why you waste your energy on black people all they care about is smoking weed, having… $URL$",-1,,,,,
$MENTION$ I think Lee smoking crack.,-1,,,,,
$MENTION$ Idk I dream plenty after smoking def no build up here lol and my bipolar would be a wreck if pot d… $URL$,-1,,,,,
$MENTION$ Idk if anyone’s ever told you this but stop smoking crack.,-1,,,,,
$MENTION$ Is he smoking crack?,-1,,,,,
$MENTION$ Kanye West is truly a dumbass. I'm convinced that Kanye is sniffing crack or smoking some strong weed. #KanyeWest,-1,,,,,
$MENTION$ Let's call a spade a spade! Admitting to smoking dope was the least of his transgressions. #WWG1WGA $URL$,-1,,,,,
$RESERVED$ $MENTION$: $MENTION$ Why coerce them to legalise while I've been smoking it illegally for $NUMBER$yrs and the feeling is next to none.Bangi…,-1,,,,,
$RESERVED$ $MENTION$: $NUMBER$ feds licking man down for smoking weed ? same energy come glastonbury pls porkies $URL$,-1,,,,,
$RESERVED$ $MENTION$: $NUMBER$mg CBD Vape (Blueberry Cheesecake/Natural Citrus) will be available on October $NUMBER$th! $URL$ #CannabisCo…,-1,,,,,
$RESERVED$ $MENTION$: $NUMBER$st file is a #DrugDriver who provided a positive $MENTION$ after reported to us as smoking cannabis whilst driving on #A11…,-1,,,,,
$RESERVED$ $MENTION$: Ain't Nothing Wrong With Smoking A Joint $URL$,-1,,,,,
